Date,COPX,CQQQ,EWZ,GLD,ITA,NLR,PAVE,QQQM,SLV,SMH,TLT,VNM,XLE,XLU,RP,INDA
2025-09-19,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-23,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-24,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-25,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-29,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-01,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-02,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-03,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-06,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-07,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-08,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-09,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-10,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-13,0.0,0.0,0.172778,0.406683,0.0,0.042767,0.0,0.0,0.313623,0.0,0.0,0.06415,0.0,0.0,0.0,0.0
2025-10-14,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-15,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-16,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-17,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-20,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-21,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-22,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-23,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-10-24,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-10-27,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-10-28,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-10-29,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-10-30,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-10-31,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-03,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-04,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-05,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-06,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-07,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-10,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-11,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-12,0.098945,0.0,0.0,0.472296,0.0,0.032982,0.0,0.0,0.197889,0.098945,0.0,0.098945,0.0,0.0,0.0,0.0
2025-11-13,0.070666,0.0,0.0,0.41897,0.0,0.023555,0.0,0.0,0.345477,0.070666,0.0,0.070666,0.0,0.0,0.0,0.0
2025-11-14,0.103734,0.0,0.0,0.481328,0.0,0.0,0.0,0.0,0.207469,0.103734,0.0,0.103734,0.0,0.0,1e-06,0.0
2025-11-17,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-18,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-19,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-20,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-21,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-24,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-25,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-26,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-27,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-11-28,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-01,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-02,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-03,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-04,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-05,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-08,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-09,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-10,0.073076,0.0,0.0,0.423514,0.0,0.0,0.0,0.0,0.357259,0.073076,0.0,0.073076,0.0,0.0,0.0,0.0
2025-12-11,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-12,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-15,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-16,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-17,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-18,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-19,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-22,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-23,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-24,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-29,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-30,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2026-01-02,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2026-01-05,0.0,0.192732,0.0,0.385464,0.0,0.019468,0.0,0.0,0.285529,0.058404,0.0,0.058404,0.0,0.0,0.0,0.0
2026-01-06,0.0,0.33529,0.0,0.0,0.0,0.033868,0.0,0.0,0.427636,0.101603,0.0,0.101603,0.0,0.0,0.0,0.0
2026-01-07,0.0,0.33529,0.0,0.0,0.0,0.033868,0.0,0.0,0.427636,0.101603,0.0,0.101603,0.0,0.0,0.0,0.0
2026-01-08,0.0,0.33529,0.0,0.0,0.0,0.033868,0.0,0.0,0.427636,0.101603,0.0,0.101603,0.0,0.0,0.0,0.0
2026-01-09,0.0,0.33529,0.0,0.0,0.0,0.033868,0.0,0.0,0.427636,0.101603,0.0,0.101603,0.0,0.0,0.0,0.0
2026-01-12,0.0,0.33529,0.0,0.0,0.0,0.033868,0.0,0.0,0.427636,0.101603,0.0,0.101603,0.0,0.0,0.0,0.0
2026-01-13,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-14,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-15,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-16,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-19,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-20,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-21,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-22,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-23,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-26,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-27,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-28,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-29,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-01-30,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-02-02,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-02-03,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-02-04,0.0,0.287958,0.058173,0.450262,0.0,0.029087,0.0,0.0,0.17452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,0.0,0.212842,0.042998,0.407338,0.0,0.021499,0.0,0.0,0.315322,0.0,0.0,0.0,0.0,0.0,1e-06,0.0
2026-02-06,0.0,0.287958,0.058173,0.450262,0.0,0.029087,0.0,0.0,0.17452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,0.0,0.287958,0.058173,0.450262,0.0,0.029087,0.0,0.0,0.17452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-10,0.0,0.287958,0.058173,0.450262,0.0,0.029087,0.0,0.0,0.17452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-16,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-17,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-18,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-19,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,0.0,0.0,0.045317,0.413897,0.185801,0.022659,0.0,0.0,0.332326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,0.0,0.0,0.0625,0.4625,0.25625,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.038511,0.381258,0.157895,0.019255,0.0,0.0,0.403081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150421,0.0,0.849579,0.0,0.0,0.0
2026-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150421,0.0,0.849579,0.0,0.0,0.0
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150421,0.0,0.849579,0.0,0.0,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150421,0.0,0.849579,0.0,0.0,0.0
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-05-29,0.0,0.0,0.0,0.311921,0.0,0.0,0.0,0.064696,0.35741,0.0,0.201277,0.0,0.064696,0.0,0.0,0.0
2026-06-01,0.0,0.0,0.0,0.437356,0.0,0.0,0.0,0.110083,0.0,0.0,0.342479,0.0,0.110083,0.0,0.0,0.0
2026-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621849,0.0,0.378151,0.0,0.0,0.0
2026-06-05,0.0,0.0,0.0,0.229391,0.0,0.0,0.0,0.0,0.262843,0.0,0.167264,0.0,0.053763,0.286738,1e-06,0.0
2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615,0.0,0.615385,0.0,0.0,0.0
